key,kind,title,description,url,pub_date,duration,item_count,image_url,image_srcset,image_placeholder_color,categories,rank,bookmarked,progress,viewed_at,completed,in_progress
69,podcast,The Real Python Podcast – Episode #267: Managing Feature Flags & Comparing Python Visualization Libraries,"What's a good way to enable or disable code paths without redeploying the software? How can you use feature flags to toggle functionality for specific users of your application? Christopher Trudeau is back on the show this week, bringing another…",/podcasts/rpp/267/,2025-09-26T12:00:00+00:00,2537.0,,https://files.realpython.com/media/E_267_Podcast_Title.27ffcd5c987d.jpg,"/cdn-cgi/image/width=480,format=auto/https://files.realpython.com/media/E_267_Podcast_Title.27ffcd5c987d.jpg 480w, /cdn-cgi/image/width=640,format=auto/https://files.realpython.com/media/E_267_Podcast_Title.27ffcd5c987d.jpg 640w, /cdn-cgi/image/width=960,format=auto/https://files.realpython.com/media/E_267_Podcast_Title.27ffcd5c987d.jpg 960w, /cdn-cgi/image/width=1920,format=auto/https://files.realpython.com/media/E_267_Podcast_Title.27ffcd5c987d.jpg 1920w",#abe0e4,"['intermediate', 'best-practices', 'data-science', 'data-viz']",0.0,False,0.0,1970-01-01T00:00:01+00:00,False,False
70,reference_term,Phind | AI Coding Tools,An AI-powered search engine for developers.,/ref/ai-coding-tools/phind/,,,,,,#b8abe5,[],0.12,False,0.0,1970-01-01T00:00:01+00:00,False,False
71,page,How to Expense Your Real Python Membership,Many companies offer professional development or learning budgets that can cover the cost of a Real Python membership. Here's how you can get your membership reimbursed.,/expense/,,,,https://files.realpython.com/media/Join-Page.bd2826c5c266.jpg,"/cdn-cgi/image/width=480,format=auto/https://files.realpython.com/media/Join-Page.bd2826c5c266.jpg 480w, /cdn-cgi/image/width=640,format=auto/https://files.realpython.com/media/Join-Page.bd2826c5c266.jpg 640w, /cdn-cgi/image/width=960,format=auto/https://files.realpython.com/media/Join-Page.bd2826c5c266.jpg 960w, /cdn-cgi/image/width=1920,format=auto/https://files.realpython.com/media/Join-Page.bd2826c5c266.jpg 1920w",#aadfe5,[],0.0,False,0.0,1970-01-01T00:00:01+00:00,False,False
72,post,Python MCP Server: Connect LLMs to Your Data,"Learn how to build a Model Context Protocol (MCP) server in Python. Connect tools, prompts, and data to AI agents like Cursor for smarter assistants.",/python-mcp/,2025-09-24T14:00:00+00:00,1720.0,,https://files.realpython.com/media/How-to-Properly-Indent-Your-Python-Code_Watermarked.24ef559fc78a.jpg,"/cdn-cgi/image/width=480,format=auto/https://files.realpython.com/media/How-to-Properly-Indent-Your-Python-Code_Watermarked.24ef559fc78a.jpg 480w, /cdn-cgi/image/width=640,format=auto/https://files.realpython.com/media/How-to-Properly-Indent-Your-Python-Code_Watermarked.24ef559fc78a.jpg 640w, /cdn-cgi/image/width=960,format=auto/https://files.realpython.com/media/How-to-Properly-Indent-Your-Python-Code_Watermarked.24ef559fc78a.jpg 960w, /cdn-cgi/image/width=1920,format=auto/https://files.realpython.com/media/How-to-Properly-Indent-Your-Python-Code_Watermarked.24ef559fc78a.jpg 1920w",#abe0e6,"['intermediate', 'ai']",0.0,False,0.0,1970-01-01T00:00:01+00:00,False,False
73,reference_term,OverflowAI | AI Coding Tools,A suite of generative AI features that bring conversational search and assistants to Stack Overflow.,/ref/ai-coding-tools/overflowai/,,,,,,#b8abe5,[],0.12,False,0.0,1970-01-01T00:00:01+00:00,False,False
74,course,Strip Characters From a Python String,"Use Python's .strip() to remove whitespace or chosen chars. Learn pitfalls, real-world cases, and compare with .lstrip() and .removesuffix().",/courses/strip-characters-from-string/,2025-09-23T14:00:00+00:00,1664.0,,https://files.realpython.com/media/How-to-Strip-Characters-from-a-Python-String_Watermarked.00bc2bde8568.jpg,"/cdn-cgi/image/width=480,format=auto/https://files.realpython.com/media/How-to-Strip-Characters-from-a-Python-String_Watermarked.00bc2bde8568.jpg 480w, /cdn-cgi/image/width=640,format=auto/https://files.realpython.com/media/How-to-Strip-Characters-from-a-Python-String_Watermarked.00bc2bde8568.jpg 640w, /cdn-cgi/image/width=960,format=auto/https://files.realpython.com/media/How-to-Strip-Characters-from-a-Python-String_Watermarked.00bc2bde8568.jpg 960w, /cdn-cgi/image/width=1920,format=auto/https://files.realpython.com/media/How-to-Strip-Characters-from-a-Python-String_Watermarked.00bc2bde8568.jpg 1920w",#ffc973,"['basics', 'python']",0.1,False,0.0,1970-01-01T00:00:01+00:00,False,False
75,lesson,Strip Characters From a Python String › Leveraging .lstrip() and .rstrip(),"Course lesson from: ""Strip Characters From a Python String""",/lessons/leveraging-lstrip-rstrip/,2025-09-23T14:00:00+00:00,177.0,,https://files.realpython.com/media/How-to-Strip-Characters-from-a-Python-String_Watermarked.00bc2bde8568.jpg,"/cdn-cgi/image/width=480,format=auto/https://files.realpython.com/media/How-to-Strip-Characters-from-a-Python-String_Watermarked.00bc2bde8568.jpg 480w, /cdn-cgi/image/width=640,format=auto/https://files.realpython.com/media/How-to-Strip-Characters-from-a-Python-String_Watermarked.00bc2bde8568.jpg 640w, /cdn-cgi/image/width=960,format=auto/https://files.realpython.com/media/How-to-Strip-Characters-from-a-Python-String_Watermarked.00bc2bde8568.jpg 960w, /cdn-cgi/image/width=1920,format=auto/https://files.realpython.com/media/How-to-Strip-Characters-from-a-Python-String_Watermarked.00bc2bde8568.jpg 1920w",#ffc973,"['basics', 'python']",0.0,False,0.0,1970-01-01T00:00:01+00:00,False,False
76,lesson,Strip Characters From a Python String › Strip Characters From a Python String (Overview),"Course lesson from: ""Strip Characters From a Python String""",/videos/strip-characters-from-string-overview/,2025-09-23T14:00:00+00:00,101.0,,https://files.realpython.com/media/How-to-Strip-Characters-from-a-Python-String_Watermarked.00bc2bde8568.jpg,"/cdn-cgi/image/width=480,format=auto/https://files.realpython.com/media/How-to-Strip-Characters-from-a-Python-String_Watermarked.00bc2bde8568.jpg 480w, /cdn-cgi/image/width=640,format=auto/https://files.realpython.com/media/How-to-Strip-Characters-from-a-Python-String_Watermarked.00bc2bde8568.jpg 640w, /cdn-cgi/image/width=960,format=auto/https://files.realpython.com/media/How-to-Strip-Characters-from-a-Python-String_Watermarked.00bc2bde8568.jpg 960w, /cdn-cgi/image/width=1920,format=auto/https://files.realpython.com/media/How-to-Strip-Characters-from-a-Python-String_Watermarked.00bc2bde8568.jpg 1920w",#ffc973,"['basics', 'python']",0.0,False,0.0,1970-01-01T00:00:01+00:00,False,False
77,lesson,Strip Characters From a Python String › Using the .strip() Method of Strings,"Course lesson from: ""Strip Characters From a Python String""",/videos/using-strip-method-strings/,2025-09-23T14:00:00+00:00,222.0,,https://files.realpython.com/media/How-to-Strip-Characters-from-a-Python-String_Watermarked.00bc2bde8568.jpg,"/cdn-cgi/image/width=480,format=auto/https://files.realpython.com/media/How-to-Strip-Characters-from-a-Python-String_Watermarked.00bc2bde8568.jpg 480w, /cdn-cgi/image/width=640,format=auto/https://files.realpython.com/media/How-to-Strip-Characters-from-a-Python-String_Watermarked.00bc2bde8568.jpg 640w, /cdn-cgi/image/width=960,format=auto/https://files.realpython.com/media/How-to-Strip-Characters-from-a-Python-String_Watermarked.00bc2bde8568.jpg 960w, /cdn-cgi/image/width=1920,format=auto/https://files.realpython.com/media/How-to-Strip-Characters-from-a-Python-String_Watermarked.00bc2bde8568.jpg 1920w",#ffc973,"['basics', 'python']",0.0,False,0.0,1970-01-01T00:00:01+00:00,False,False
78,lesson,Strip Characters From a Python String › Removing Prefixes and Suffixes,"Course lesson from: ""Strip Characters From a Python String""",/lessons/removing-prefixes-suffixes/,2025-09-23T14:00:00+00:00,178.0,,https://files.realpython.com/media/How-to-Strip-Characters-from-a-Python-String_Watermarked.00bc2bde8568.jpg,"/cdn-cgi/image/width=480,format=auto/https://files.realpython.com/media/How-to-Strip-Characters-from-a-Python-String_Watermarked.00bc2bde8568.jpg 480w, /cdn-cgi/image/width=640,format=auto/https://files.realpython.com/media/How-to-Strip-Characters-from-a-Python-String_Watermarked.00bc2bde8568.jpg 640w, /cdn-cgi/image/width=960,format=auto/https://files.realpython.com/media/How-to-Strip-Characters-from-a-Python-String_Watermarked.00bc2bde8568.jpg 960w, /cdn-cgi/image/width=1920,format=auto/https://files.realpython.com/media/How-to-Strip-Characters-from-a-Python-String_Watermarked.00bc2bde8568.jpg 1920w",#ffc973,"['basics', 'python']",0.0,False,0.0,1970-01-01T00:00:01+00:00,False,False
79,lesson,Strip Characters From a Python String › Exploring Real World Use Cases for .strip(),"Course lesson from: ""Strip Characters From a Python String""",/lessons/real-world-use-cases-strip/,2025-09-23T14:00:00+00:00,215.0,,https://files.realpython.com/media/How-to-Strip-Characters-from-a-Python-String_Watermarked.00bc2bde8568.jpg,"/cdn-cgi/image/width=480,format=auto/https://files.realpython.com/media/How-to-Strip-Characters-from-a-Python-String_Watermarked.00bc2bde8568.jpg 480w, /cdn-cgi/image/width=640,format=auto/https://files.realpython.com/media/How-to-Strip-Characters-from-a-Python-String_Watermarked.00bc2bde8568.jpg 640w, /cdn-cgi/image/width=960,format=auto/https://files.realpython.com/media/How-to-Strip-Characters-from-a-Python-String_Watermarked.00bc2bde8568.jpg 960w, /cdn-cgi/image/width=1920,format=auto/https://files.realpython.com/media/How-to-Strip-Characters-from-a-Python-String_Watermarked.00bc2bde8568.jpg 1920w",#ffc973,"['basics', 'python']",0.0,False,0.0,1970-01-01T00:00:01+00:00,False,False
80,lesson,Strip Characters From a Python String › Avoiding Common Character Removal Mistakes,"Course lesson from: ""Strip Characters From a Python String""",/lessons/avoiding-common-character-removal-mistakes/,2025-09-23T14:00:00+00:00,310.0,,https://files.realpython.com/media/How-to-Strip-Characters-from-a-Python-String_Watermarked.00bc2bde8568.jpg,"/cdn-cgi/image/width=480,format=auto/https://files.realpython.com/media/How-to-Strip-Characters-from-a-Python-String_Watermarked.00bc2bde8568.jpg 480w, /cdn-cgi/image/width=640,format=auto/https://files.realpython.com/media/How-to-Strip-Characters-from-a-Python-String_Watermarked.00bc2bde8568.jpg 640w, /cdn-cgi/image/width=960,format=auto/https://files.realpython.com/media/How-to-Strip-Characters-from-a-Python-String_Watermarked.00bc2bde8568.jpg 960w, /cdn-cgi/image/width=1920,format=auto/https://files.realpython.com/media/How-to-Strip-Characters-from-a-Python-String_Watermarked.00bc2bde8568.jpg 1920w",#ffc973,"['basics', 'python']",0.0,False,0.0,1970-01-01T00:00:01+00:00,False,False
81,lesson,Strip Characters From a Python String › Strip Characters From a Python String (Summary),"Course lesson from: ""Strip Characters From a Python String""",/lessons/strip-characters-from-string-summary/,2025-09-23T14:00:00+00:00,71.0,,https://files.realpython.com/media/How-to-Strip-Characters-from-a-Python-String_Watermarked.00bc2bde8568.jpg,"/cdn-cgi/image/width=480,format=auto/https://files.realpython.com/media/How-to-Strip-Characters-from-a-Python-String_Watermarked.00bc2bde8568.jpg 480w, /cdn-cgi/image/width=640,format=auto/https://files.realpython.com/media/How-to-Strip-Characters-from-a-Python-String_Watermarked.00bc2bde8568.jpg 640w, /cdn-cgi/image/width=960,format=auto/https://files.realpython.com/media/How-to-Strip-Characters-from-a-Python-String_Watermarked.00bc2bde8568.jpg 960w, /cdn-cgi/image/width=1920,format=auto/https://files.realpython.com/media/How-to-Strip-Characters-from-a-Python-String_Watermarked.00bc2bde8568.jpg 1920w",#ffc973,"['basics', 'python']",0.0,False,0.0,1970-01-01T00:00:01+00:00,False,False
82,lesson,Strip Characters From a Python String › Strip Characters From a Python String (Quiz),"Course lesson from: ""Strip Characters From a Python String""",/lessons/strip-characters-from-string-quiz/,2025-09-23T14:00:00+00:00,390.0,,https://files.realpython.com/media/How-to-Strip-Characters-from-a-Python-String_Watermarked.00bc2bde8568.jpg,"/cdn-cgi/image/width=480,format=auto/https://files.realpython.com/media/How-to-Strip-Characters-from-a-Python-String_Watermarked.00bc2bde8568.jpg 480w, /cdn-cgi/image/width=640,format=auto/https://files.realpython.com/media/How-to-Strip-Characters-from-a-Python-String_Watermarked.00bc2bde8568.jpg 640w, /cdn-cgi/image/width=960,format=auto/https://files.realpython.com/media/How-to-Strip-Characters-from-a-Python-String_Watermarked.00bc2bde8568.jpg 960w, /cdn-cgi/image/width=1920,format=auto/https://files.realpython.com/media/How-to-Strip-Characters-from-a-Python-String_Watermarked.00bc2bde8568.jpg 1920w",#ffc973,"['basics', 'python']",0.0,False,0.0,1970-01-01T00:00:01+00:00,False,False
83,reference_term,Microsoft Copilot | AI Coding Tools,"A generative AI assistant available in Bing, Microsoft Edge, and Windows.",/ref/ai-coding-tools/microsoft-copilot/,,,,,,#b8abe5,[],0.12,False,0.0,1970-01-01T00:00:01+00:00,False,False
84,quiz,Strip Characters From a Python String,"Test your Python skills on removing characters from strings using strip, lstrip, and rstrip. Practice default behavior, custom chars, and more.",/quizzes/strip-characters-from-string/,2025-09-23T12:00:00+00:00,,,https://files.realpython.com/media/How-to-Strip-Characters-from-a-Python-String_Watermarked.00bc2bde8568.jpg,"/cdn-cgi/image/width=480,format=auto/https://files.realpython.com/media/How-to-Strip-Characters-from-a-Python-String_Watermarked.00bc2bde8568.jpg 480w, /cdn-cgi/image/width=640,format=auto/https://files.realpython.com/media/How-to-Strip-Characters-from-a-Python-String_Watermarked.00bc2bde8568.jpg 640w, /cdn-cgi/image/width=960,format=auto/https://files.realpython.com/media/How-to-Strip-Characters-from-a-Python-String_Watermarked.00bc2bde8568.jpg 960w, /cdn-cgi/image/width=1920,format=auto/https://files.realpython.com/media/How-to-Strip-Characters-from-a-Python-String_Watermarked.00bc2bde8568.jpg 1920w",#ffc973,"['basics', 'python']",0.0,False,0.0,1970-01-01T00:00:01+00:00,False,False
85,post,Get Started With FastAPI,FastAPI is the first choice when creating APIs in Python. Explore FastAPI code examples and get the most frequent questions about FastAPI answered.,/get-started-with-fastapi/,2025-09-22T14:00:00+00:00,761.967213,,https://files.realpython.com/media/Getting-Started-With-FastAPI_Watermarked.c54d01d33243.jpg,"/cdn-cgi/image/width=480,format=auto/https://files.realpython.com/media/Getting-Started-With-FastAPI_Watermarked.c54d01d33243.jpg 480w, /cdn-cgi/image/width=640,format=auto/https://files.realpython.com/media/Getting-Started-With-FastAPI_Watermarked.c54d01d33243.jpg 640w, /cdn-cgi/image/width=960,format=auto/https://files.realpython.com/media/Getting-Started-With-FastAPI_Watermarked.c54d01d33243.jpg 960w, /cdn-cgi/image/width=1920,format=auto/https://files.realpython.com/media/Getting-Started-With-FastAPI_Watermarked.c54d01d33243.jpg 1920w",#b9abe6,"['intermediate', 'api', 'front-end', 'web-dev']",0.0,False,0.0,1970-01-01T00:00:01+00:00,False,False
86,reference_term,CodeGeeX | AI Coding Tools,An open multilingual code generation model family and an IDE assistant.,/ref/ai-coding-tools/codegeex/,,,,,,#b8abe5,[],0.12,False,0.0,1970-01-01T00:00:01+00:00,False,False
87,quiz,Get Started With FastAPI,"This hands-on quiz will test your knowledge of FastAPI basics, from installation and endpoints to automatic JSON responses and Swagger UI.",/quizzes/get-started-with-fastapi/,2025-09-22T12:00:00+00:00,,,https://files.realpython.com/media/Getting-Started-With-FastAPI_Watermarked.c54d01d33243.jpg,"/cdn-cgi/image/width=480,format=auto/https://files.realpython.com/media/Getting-Started-With-FastAPI_Watermarked.c54d01d33243.jpg 480w, /cdn-cgi/image/width=640,format=auto/https://files.realpython.com/media/Getting-Started-With-FastAPI_Watermarked.c54d01d33243.jpg 640w, /cdn-cgi/image/width=960,format=auto/https://files.realpython.com/media/Getting-Started-With-FastAPI_Watermarked.c54d01d33243.jpg 960w, /cdn-cgi/image/width=1920,format=auto/https://files.realpython.com/media/Getting-Started-With-FastAPI_Watermarked.c54d01d33243.jpg 1920w",#b9abe6,"['intermediate', 'api', 'front-end', 'web-dev']",0.0,False,0.0,1970-01-01T00:00:01+00:00,False,False
88,reference_term,Jupyter AI | AI Coding Tools,A JupyterLab extension that brings generative AI into notebooks.,/ref/ai-coding-tools/jupyter-ai/,,,,,,#b8abe5,[],0.12,False,0.0,1970-01-01T00:00:01+00:00,False,False
89,reference_term,Zed | AI Coding Tools,"A high-performance, collaborative code editor with built-in AI agent tooling.",/ref/ai-coding-tools/zed/,,,,,,#b8abe5,[],0.12,False,0.0,1970-01-01T00:00:01+00:00,False,False
90,reference_term,Code Llama | AI Coding Tools,"A family of code-specialized large language models (LLMs) for generating, completing, and explaining source code.",/ref/ai-coding-tools/code-llama/,,,,,,#b8abe5,[],0.12,False,0.0,1970-01-01T00:00:01+00:00,False,False
91,podcast,The Real Python Podcast – Episode #266: Dangers of Automatically Converting a REST API to MCP,"When converting an existing REST API to the Model Context Protocol, what should you consider? What anti-patterns should you avoid to keep an AI agent’s context clean? This week on the show, Kyle Stratis returns to discuss his upcoming book, ""AI…",/podcasts/rpp/266/,2025-09-19T12:00:00+00:00,5065.0,,https://files.realpython.com/media/E_266_Podcast_Title.ecb873503cea.jpg,"/cdn-cgi/image/width=480,format=auto/https://files.realpython.com/media/E_266_Podcast_Title.ecb873503cea.jpg 480w, /cdn-cgi/image/width=640,format=auto/https://files.realpython.com/media/E_266_Podcast_Title.ecb873503cea.jpg 640w, /cdn-cgi/image/width=960,format=auto/https://files.realpython.com/media/E_266_Podcast_Title.ecb873503cea.jpg 960w, /cdn-cgi/image/width=1920,format=auto/https://files.realpython.com/media/E_266_Podcast_Title.ecb873503cea.jpg 1920w",#e5c6aa,"['intermediate', 'ai', 'api', 'best-practices']",0.0,False,0.0,1970-01-01T00:00:01+00:00,False,False
92,reference_term,Gemini Code Assist | AI Coding Tools,An AI coding assistant for integrated development environments (IDEs) and Google Cloud.,/ref/ai-coding-tools/gemini-code-assist/,,,,,,#b8abe5,[],0.12,False,0.0,1970-01-01T00:00:01+00:00,False,False
93,quiz,Ways to Start Interacting With Python,"Test your knowledge of running Python interactively using REPL, scripts, and IDEs, and clarify key concepts.",/quizzes/interactive-python/,2025-09-18T12:00:00+00:00,,,https://files.realpython.com/media/Interacting-with-Python_Watermarked.0007ad8964b8.jpg,"/cdn-cgi/image/width=480,format=auto/https://files.realpython.com/media/Interacting-with-Python_Watermarked.0007ad8964b8.jpg 480w, /cdn-cgi/image/width=640,format=auto/https://files.realpython.com/media/Interacting-with-Python_Watermarked.0007ad8964b8.jpg 640w, /cdn-cgi/image/width=960,format=auto/https://files.realpython.com/media/Interacting-with-Python_Watermarked.0007ad8964b8.jpg 960w, /cdn-cgi/image/width=1920,format=auto/https://files.realpython.com/media/Interacting-with-Python_Watermarked.0007ad8964b8.jpg 1920w",#abe0e6,"['basics', 'python']",0.0,False,0.0,1970-01-01T00:00:01+00:00,False,False
94,quiz,What Can You Do With Python?,"Review where Python shines: web, APIs, CLIs, GUIs, data science, ORMs, automation, and robots. Practice key terms, tools, and workflows.",/quizzes/what-can-you-do-with-python/,2025-09-18T12:00:00+00:00,,,https://files.realpython.com/media/building_with_python_watermark.2ebe5beb5b1e.jpg,"/cdn-cgi/image/width=480,format=auto/https://files.realpython.com/media/building_with_python_watermark.2ebe5beb5b1e.jpg 480w, /cdn-cgi/image/width=640,format=auto/https://files.realpython.com/media/building_with_python_watermark.2ebe5beb5b1e.jpg 640w, /cdn-cgi/image/width=960,format=auto/https://files.realpython.com/media/building_with_python_watermark.2ebe5beb5b1e.jpg 960w, /cdn-cgi/image/width=1920,format=auto/https://files.realpython.com/media/building_with_python_watermark.2ebe5beb5b1e.jpg 1920w",#abe5b2,"['basics', 'career']",0.0,False,0.0,1970-01-01T00:00:01+00:00,False,False
95,post,Python 3.14 Preview: REPL Autocompletion and Highlighting,"Explore Python 3.14 REPL updates: import autocompletion, syntax coloring, and theme customization to help you code faster and read with ease.",/python-repl-autocompletion-highlighting/,2025-09-17T14:00:00+00:00,736.393443,,https://files.realpython.com/media/Python-3.14-Preview-REPL-Autocompletion-and-Highlighting_Watermarked.72f0b769acf1.jpg,"/cdn-cgi/image/width=480,format=auto/https://files.realpython.com/media/Python-3.14-Preview-REPL-Autocompletion-and-Highlighting_Watermarked.72f0b769acf1.jpg 480w, /cdn-cgi/image/width=640,format=auto/https://files.realpython.com/media/Python-3.14-Preview-REPL-Autocompletion-and-Highlighting_Watermarked.72f0b769acf1.jpg 640w, /cdn-cgi/image/width=960,format=auto/https://files.realpython.com/media/Python-3.14-Preview-REPL-Autocompletion-and-Highlighting_Watermarked.72f0b769acf1.jpg 960w, /cdn-cgi/image/width=1920,format=auto/https://files.realpython.com/media/Python-3.14-Preview-REPL-Autocompletion-and-Highlighting_Watermarked.72f0b769acf1.jpg 1920w",#ffc973,"['basics', 'python']",0.0,False,0.0,1970-01-01T00:00:01+00:00,False,False
96,reference_term,Grok | AI Coding Tools,A family of AI models and an API from xAI.,/ref/ai-coding-tools/grok/,,,,,,#b8abe5,[],0.12,False,0.0,1970-01-01T00:00:01+00:00,False,False
97,quiz,Python 3.14 Preview: REPL Autocompletion and Highlighting,Take this quiz to explore Python 3.14's REPL upgrades! Test your knowledge of new autocompletion tools and built-in syntax highlighting.,/quizzes/python-repl-autocompletion-highlighting/,2025-09-17T12:00:00+00:00,,,https://files.realpython.com/media/Python-3.14-Preview-REPL-Autocompletion-and-Highlighting_Watermarked.72f0b769acf1.jpg,"/cdn-cgi/image/width=480,format=auto/https://files.realpython.com/media/Python-3.14-Preview-REPL-Autocompletion-and-Highlighting_Watermarked.72f0b769acf1.jpg 480w, /cdn-cgi/image/width=640,format=auto/https://files.realpython.com/media/Python-3.14-Preview-REPL-Autocompletion-and-Highlighting_Watermarked.72f0b769acf1.jpg 640w, /cdn-cgi/image/width=960,format=auto/https://files.realpython.com/media/Python-3.14-Preview-REPL-Autocompletion-and-Highlighting_Watermarked.72f0b769acf1.jpg 960w, /cdn-cgi/image/width=1920,format=auto/https://files.realpython.com/media/Python-3.14-Preview-REPL-Autocompletion-and-Highlighting_Watermarked.72f0b769acf1.jpg 1920w",#ffc973,"['basics', 'python']",0.0,False,0.0,1970-01-01T00:00:01+00:00,False,False
98,course,Python Project Management With uv,"Create and manage Python projects with uv, a blazing-fast package and project manager built in Rust. Learn setup, workflow, and best practices.",/courses/python-project-management-with-uv/,2025-09-16T14:00:00+00:00,2933.0,,https://files.realpython.com/media/Showcase-uv_Watermarked-2.4bbd6b119bc4.jpg,"/cdn-cgi/image/width=480,format=auto/https://files.realpython.com/media/Showcase-uv_Watermarked-2.4bbd6b119bc4.jpg 480w, /cdn-cgi/image/width=640,format=auto/https://files.realpython.com/media/Showcase-uv_Watermarked-2.4bbd6b119bc4.jpg 640w, /cdn-cgi/image/width=960,format=auto/https://files.realpython.com/media/Showcase-uv_Watermarked-2.4bbd6b119bc4.jpg 960w, /cdn-cgi/image/width=1920,format=auto/https://files.realpython.com/media/Showcase-uv_Watermarked-2.4bbd6b119bc4.jpg 1920w",#e5c6aa,"['intermediate', 'tools']",0.1,False,0.0,1970-01-01T00:00:01+00:00,False,False
99,lesson,Python Project Management With uv › Building a Package With uv,"Course lesson from: ""Python Project Management With uv""",/lessons/build-package-with-uv/,2025-09-16T14:00:00+00:00,467.0,,https://files.realpython.com/media/Showcase-uv_Watermarked-2.4bbd6b119bc4.jpg,"/cdn-cgi/image/width=480,format=auto/https://files.realpython.com/media/Showcase-uv_Watermarked-2.4bbd6b119bc4.jpg 480w, /cdn-cgi/image/width=640,format=auto/https://files.realpython.com/media/Showcase-uv_Watermarked-2.4bbd6b119bc4.jpg 640w, /cdn-cgi/image/width=960,format=auto/https://files.realpython.com/media/Showcase-uv_Watermarked-2.4bbd6b119bc4.jpg 960w, /cdn-cgi/image/width=1920,format=auto/https://files.realpython.com/media/Showcase-uv_Watermarked-2.4bbd6b119bc4.jpg 1920w",#e5c6aa,"['intermediate', 'tools']",0.0,False,0.0,1970-01-01T00:00:01+00:00,False,False
100,lesson,Python Project Management With uv › Adding Dependencies With uv,"Course lesson from: ""Python Project Management With uv""",/lessons/add-dependencies-uv/,2025-09-16T14:00:00+00:00,422.0,,https://files.realpython.com/media/Showcase-uv_Watermarked-2.4bbd6b119bc4.jpg,"/cdn-cgi/image/width=480,format=auto/https://files.realpython.com/media/Showcase-uv_Watermarked-2.4bbd6b119bc4.jpg 480w, /cdn-cgi/image/width=640,format=auto/https://files.realpython.com/media/Showcase-uv_Watermarked-2.4bbd6b119bc4.jpg 640w, /cdn-cgi/image/width=960,format=auto/https://files.realpython.com/media/Showcase-uv_Watermarked-2.4bbd6b119bc4.jpg 960w, /cdn-cgi/image/width=1920,format=auto/https://files.realpython.com/media/Showcase-uv_Watermarked-2.4bbd6b119bc4.jpg 1920w",#e5c6aa,"['intermediate', 'tools']",0.0,False,0.0,1970-01-01T00:00:01+00:00,False,False
101,lesson,Python Project Management With uv › Python Project Management With uv (Overview),"Course lesson from: ""Python Project Management With uv""",/videos/project-management-uv-overview/,2025-09-16T14:00:00+00:00,51.0,,https://files.realpython.com/media/Showcase-uv_Watermarked-2.4bbd6b119bc4.jpg,"/cdn-cgi/image/width=480,format=auto/https://files.realpython.com/media/Showcase-uv_Watermarked-2.4bbd6b119bc4.jpg 480w, /cdn-cgi/image/width=640,format=auto/https://files.realpython.com/media/Showcase-uv_Watermarked-2.4bbd6b119bc4.jpg 640w, /cdn-cgi/image/width=960,format=auto/https://files.realpython.com/media/Showcase-uv_Watermarked-2.4bbd6b119bc4.jpg 960w, /cdn-cgi/image/width=1920,format=auto/https://files.realpython.com/media/Showcase-uv_Watermarked-2.4bbd6b119bc4.jpg 1920w",#e5c6aa,"['intermediate', 'tools']",0.0,False,0.0,1970-01-01T00:00:01+00:00,False,False
102,lesson,Python Project Management With uv › Installing and Updating uv,"Course lesson from: ""Python Project Management With uv""",/videos/installing-updating-uv/,2025-09-16T14:00:00+00:00,198.0,,https://files.realpython.com/media/Showcase-uv_Watermarked-2.4bbd6b119bc4.jpg,"/cdn-cgi/image/width=480,format=auto/https://files.realpython.com/media/Showcase-uv_Watermarked-2.4bbd6b119bc4.jpg 480w, /cdn-cgi/image/width=640,format=auto/https://files.realpython.com/media/Showcase-uv_Watermarked-2.4bbd6b119bc4.jpg 640w, /cdn-cgi/image/width=960,format=auto/https://files.realpython.com/media/Showcase-uv_Watermarked-2.4bbd6b119bc4.jpg 960w, /cdn-cgi/image/width=1920,format=auto/https://files.realpython.com/media/Showcase-uv_Watermarked-2.4bbd6b119bc4.jpg 1920w",#e5c6aa,"['intermediate', 'tools']",0.0,False,0.0,1970-01-01T00:00:01+00:00,False,False
103,lesson,Python Project Management With uv › Running Your Project With uv,"Course lesson from: ""Python Project Management With uv""",/videos/run-project-with-uv/,2025-09-16T14:00:00+00:00,285.0,,https://files.realpython.com/media/Showcase-uv_Watermarked-2.4bbd6b119bc4.jpg,"/cdn-cgi/image/width=480,format=auto/https://files.realpython.com/media/Showcase-uv_Watermarked-2.4bbd6b119bc4.jpg 480w, /cdn-cgi/image/width=640,format=auto/https://files.realpython.com/media/Showcase-uv_Watermarked-2.4bbd6b119bc4.jpg 640w, /cdn-cgi/image/width=960,format=auto/https://files.realpython.com/media/Showcase-uv_Watermarked-2.4bbd6b119bc4.jpg 960w, /cdn-cgi/image/width=1920,format=auto/https://files.realpython.com/media/Showcase-uv_Watermarked-2.4bbd6b119bc4.jpg 1920w",#e5c6aa,"['intermediate', 'tools']",0.0,False,0.0,1970-01-01T00:00:01+00:00,False,False
